IDHASH,MIN_CALIF_ADMIS,MAX_CALIF_ADMIS,PROM_CALIF_ADMIS,CANT_ADMIS
77EED290EC36FEA3C686F07AF5D6F16A401BE183DCAE743DBC017F6BEF74DC01AD9466CA566D7E4085C370D573E4E6396CF697C921F3C775F478B6F818585CFA,4.88,9.049,7.2286,5
77F3BEA4C66A67A7004C86DC6C8700D21609FA41E0CE14133EAD0730467E2EA7F200937EF15D425BDA12AA10346062F963B0564909889D9D4D9CA5A1DD5996EE,2.18,2.18,2.18,1
77F6EBBC54CB87D99A61EAACE6B0DC7A433E8E813C1784A78974C413376BB812AFDB3E34DBB6573973106BBE7A7438F7EFDC8585158F54D03964FE2FEB852555,2.742,2.742,2.742,1
77F9186A31B6CE2FFBE9E086B7AA4A125701BAB4C870D423EE63935BFB2660BC1C11687BB9C6B1F30BA2D10202B85F8ADE68EA3B282A422B86C88E3C3D8249FA,7.108,9.83,8.469,2
77FDEC7E2DDF4C6E3D2ED7631E1C78C156F648B412D78776A9E7B0702FD94FD79A769A139A8DAE66D100F8D7949322A51E43B108EE263B6A92C84CBD7BFA75CB,3.25,3.25,3.25,1
77FFDC70ABB23460500D01A38A10523389D22E8AD8C987D976F8EAEC4176578728BB11B412787C5EA538B5E0CFE35DEC1A296128BAFDA3BC30FFFC4C0D459A47,6.799,6.799,6.799,1
78021AFB3641C0C98896A8E4B6C46C3FF119B128F7D292000823DEC401273A77257469C33F6EB0062CF1E77311FA200F91DFC0148F13BA55ED4C1B5F97081C07,4.448,4.448,4.448,1
7802CA49FC697401B09A7A6FB51111BF70039B67EACC5BB36ADE3F5C77311999EF7E0D7B38D10243CBDAF96BC64104B2A43D765CFB2A148125C99F507C3DE640,12.29,12.29,12.29,1
7803ECC8F771A38A5106966F95B77558995085787FF4FB449236E78D8D7449C842F3A0E0BF355DA9AF0A0315B7A1DFA9CFCA52945903AFD0F4B34E3FAAE17143,13.381,13.381,13.381,1
7804AA744F683D394C9B23E7C4C7A322B06F05743A14BEBB07C895DD924A67F57483D9304C684B10E84550F3D3FEF8D651E018796D7EBC10FF8D9932B9705373,7.9,12.352,10.360666666666667,3
780744A9DB3E9B0FD4EABE07276F7DE38D4422C0C2F63AE63258307BD800A2E37DE6402C786125987BFA2DC7CD6344801FC1015263CE68BDE0ECCAB2DB339E53,5.077,5.077,5.077,1
78082751FD1E469D7433A168EA0B540697EB54C03488F1A1B913151DF0BEB8A23748B4AA3EC0DEEC0B27558036A7F9329E86DE99C34A965C06806ABF1DC0D306,5.583,5.583,5.583,1
7808295A800676C3E1F2F8474EF20D575E6111619E1979786802F3E3B97A076EC6B55EF3D41615A3E6431D25EAD33372B6E90FDA6878A4EB211A5FA45089CC28,3.021,3.021,3.021,1
780835E7DB5F59EB6D750AF28B6AA94A67FBCE89539D09C419C6569A693F5528C6673C99861FDFACE8B10C9C927576AA77F5D86DADE33817A1D13595FFE7E58C,7.31,7.31,7.31,1
780A0EC56D490AE467A2306BFAF8663B5DDCA703655F5684C8B828606E96BF0DD249AF92CD7325D2E76C3DA5DB3163132241E864C782502A89EB779DAD2C9DEF,5.22,12.145,8.950333333333333,3
780B3858FA87941068CEF19F1037A0797F410954EE32EB0117B90DF12692F45B4257F7DF77C6146D5681D4715F931B58B1AFDE673B85520CE792E2C9B640BC69,5.384,5.384,5.384,1
780C00C47C232CBF86DC555AFE1F53370C65E8E3EE856F9A5C333A5487E98CB27E93D84A4859E40F6E7D22C225947BE3FEB97281CF7AB88D2622BCBD2D1E3D5E,7.738,8.414,8.076,2
780CF72F0E30650F16C8CAECF73FE7CE05844627681CD3BBDC5DFDFBB230FE36F4FFEE2EB4FB319801B658F6C7CEE25C882EF0B00F6B34B65860CD9C747EF165,3.21,3.21,3.21,1
780EAE9865ECDF754EB5F3C0DE8FEF8CD83337072E260F5D4CDCE454DD36E00BCA71B05CB7DAEC246CC3492FE9BABBAD66ECCE3DA647EC131154301DE9F3D911,10.9,10.9,10.9,1
7813008830A96485A94C3215B18C2610DC8A9C84A4AD3B96EF21CFE2BF019BA45202F4EE157295A2648D7089597E2FB2ACCF8CB39BFA6C0E9873793247114A01,10.636,10.636,10.636,1
7813761EAD9F95082AB265EEABD7A840B08FD654EFED2539CC453D33C4AC7E12571F738D4575E281A055822B8D70CD2EFFB2F8387212BE30DE0DC631AB96AB4A,6.874,6.874,6.874,1
7818539B7B38988C59883B08A3B111CA29667BC84149649CDD2F7AA3EF003AA1C533092F9EC48D02CE45429E735A17F038B4F682A7EDB888CB28A27A4BD96450,6.466,14.529,10.7345,4
782249377A0DB93BA9EAAA0678CFCF2EFF7FEAE7CEAE57FB2A5BD8C87111F6FAD23903124C855B3B275A6FABE73FFCBB56359D50ABD8192407F963913D96B46A,9.43,12.363,10.528666666666666,3
7824227A86B1FDDB83E37120ABBB76F34CBCD7EB847C8E6161FF8AEA5B3C44E1152B2B984EBAEF3ADBA83C5FD19A5BFC144069ACAA87F80B60B758439AF36021,7.71,12.489,10.0995,2
78272DD6A726205AB43CD893E80E449FFA0D443574BB8BB57684BCF8B169AAB0177B37F73CFEEA76BB8454A3C436D4F71574526A59C9345705422538204F5184,3.627,4.04,3.8335,2
7828509203FE90585C67A26B4B67FAD4A712EBD932E6E822AC6F63F36AB6D45E3C0B5FD2905AE643FD50776CD06D66C5F5A718AB83976637A4D40DFAC8CD9694,3.435,5.465,4.296666666666667,3
7828AA6FA438B5A5E7CF6E154DF3C60ADD069552FDA3FBE8E8FEA715FE33F49A28E79F0C7EC46C0F6870D3EBB674F82F38F023C2079675D7A4D3FC73F905786A,5.81,5.81,5.81,1
782942D04089639096D4779F6FB34628F9EE6D92360A2AF7902DA156F38B09BD55581BD510590D21980559B6D7E2CA3C5C99D41C7ABDAA9201AD89313C5FDC6D,7.786,7.786,7.786,1
782B538013DCEC09A9F2AFCF88BCE6449D7B297E71E56EB1500DAE2831E31D68CD6F28866FE07B5F94BC1F88F81A5F13D02489F7AEF936C85B4F2C0E0C6F3701,9.184,9.184,9.184,1
7831AFC3C68CCBE1C027529AB4CE7B2072B6EADD9ABB3F3E276F04933F43C678485D784C165BE483CC1D9C4A173596916E699B0C6C0DD1E07017092E7BFFE502,11.195,11.195,11.195,1
7832611491807B534B57C41CED12098C089BCF40A7659D8D67933503F3434F43F3ED7E490F584A38C0958756E4DAA8088D36AB70E3AF7FFE1507D211D5ACDA62,14.39,14.39,14.39,1
7834C72B8D3ED5CB76E6180E3B68BCD4D00E215AD207F27536F2AAE2CCB4F96DE49A5A5876FFA1AC6BB7F4C9DE81BAD2D4AA4BB4425C366E043B6D6DEAE40639,10.37,13.46,11.745,3
783506FEC989DC932BF7EA27389B03F6F6DBDAAFB75D015DFE6500EC0645D611FFAC598B6C21B434C36C48E3F4E2D694418300EE4EF0F40300376F0820A73666,3.5,3.5,3.5,1
783DE88858A0A0DBC828C3F92F0737A3C651F98800A6C165B437D22DCA08BFE8F240D52F2DEC0CF1B0058CBE68C0260C2E4414AA393B7CE4ED9F95A75CFD989D,4.276,8.392,6.109999999999999,3
78413944D46FEDEF132736723D85B7D7B11E2D3E1E4A6DE6377128BF4E6F07E55E623E65123280395A347A8D9995AC0B86E1FAFC49E34463A7DD6A6053CC4FB8,6.246,6.246,6.246,1
7843B612A4084CF65E667A3FFFE19CB15AB04054A9FA5DFA6F28544751AD2F989E0B13F9E51E99EF3EC74475924CC9CC827C761620B40C6798C9026B4163DF75,3.846,3.846,3.846,1
78474108198B35DECCA6DAB9BB53682CEAA6654B8ED0559649A3908E9B773C3620DC69D8AA7FE0C2643DEA221A3E5A47B134EF49D286025CCF622AE9BCE6DD14,4.91,4.91,4.91,1
78489A7C352E53E35A2A14BAC033458912122050F1ADC3988F7317BEAFEC7DC47E9F6935B79ECB1BF8611854D44C127EE0149FAA86DC11A93B6E8F759855CA9C,5.273,12.401,7.916499999999999,4
784D6914197341217E9781C80DFCBFD93617A3747BE4E12E90A07635EFB0AF934DDDB5F109EB354854E86E11715BF65ED80D47BD4C896897660388BE237B3A4B,3.126,6.54,4.438,4
784F23F8361E7358D93D23486F7C8C9CE0A9D3C1FE6BEC999D4694285AB84A09FE65E636FE03C22F49E9F24B1DB090DE5A53AEF6294FAC5BCB206BA5A5D8F9CD,7.82,10.324,9.072,2
784FAAC2614711F256AF81F011427441291E35EC0A4FE364CFDEB08F0088398015B97B423DB154ABF86DE437363D6D4B1003B7AC2CB98B79B490BDD07F3A44E1,3.702,3.702,3.702,1
7852DC2771D84F4483F2EE1FF2721F51DEF25C43ED5395D3CD899D5AD6FA0E39FD6A24BE62321365FBA96D37287DC796ED77C22835EC19902906AED5CAED9D63,7.74,11.765,10.095,3
785C9E76F5028416D63C3648B5A90E9A0E575E8B2F445890B3070436A32E731EA9444BF1960A3858B8AD6EDECF979385573CFA757B5F190F8D0D94B0875FF165,3.366,3.366,3.366,1
78612184329C86B93B28034A6F288004BE7D9C470C12B10B9851A12050ED6F957353759857ACCBBDF1AB7E8859F0AFD33F8BFE59610C4A6EF04CA685B93577A0,4.956,6.591,5.783,3
7863F1F4D3C94B8840FFEAA6E4925E0872A1480C83951F9D8FA12F5707A6C4B5C51CAD05D869619CFBBAE1FF70A0273A7D3C8AE5CA6B9F8664B4E9630EE63537,4.388,4.388,4.388,1
786481CF9DA40F54CA8A786CB68D4DDA0704FFBDEC5C54C58CEB40A739E330A2AA80420E7225FA55F2A8D3A0CD825B9001CF84A77C27C6CB93BFFFACDB7F608E,10.92,10.92,10.92,1
786631357572C7554098FC1F1FEAD000F7F33FEA7669F31682A27F0624791DBF6071C3D1B8ECF0CCF06122F90361EA983228C0E3B73C51F306A47BA3BBA91F8F,7.12,7.12,7.12,1
7866908B97744638FA382F50538D1D888504E2CEC5EA9A3663E016D1BAE3CF1ABDFA7DC20B112343CC654B44D90DB31F6AEA13E396A698438AF9C3CDD44531F5,8.08,8.08,8.08,1
7868D9AB99F447D5B0ED091C62F0B161F80386331BA66D93FC77EC972BD5394E4A72E86DF3A5EFE28DCB7D67582A7EFC2680F43D5F8C2C3AC11B4D6D8CEA082A,4.942,4.942,4.942,1
786AF0805AD5EDB88A9B54C940D867E6F97FD9D93E8489D1C258621810BFF19F87D39A516E43860F377F678A626CA4F24F1CECBEE4A7B8DA60D31BBB1819D83A,3.94,3.94,3.94,1
786C35868FDD00E0D890884AB744238921E0931D6EF1C89A6B5046461EE8A6820C501685555E79B24836E2539268A3E432FB9A41EE102D5A6D09F4E46C144D92,8.88,8.88,8.88,1
78712152937C4F15B7AFF0CEFFCEABB09FF263B6508016BB37145371F3DA12DC9172A38AE39DE93C69F1B9ACA8AE9D3B46E6FB309324088DC3190D1CC116FE5C,10.7,10.7,10.7,1
7871344AF0815508A9C937C957ED29043D6E7547C81DBAD3974623EFF57B227A09301D806F3AC5AE29910D03F2FC88DD253BC9E11D24C5D7352E1EB461E7C61D,4.47,4.47,4.47,1
7872A0D602B9BBAA5973D9BA28DFD2FAF97D265BFA16F6FDCAC630158741CCFED85C237FB9FA68298D4F14BF8B6461D5AE580E9C77821B7C87ADF2B368263825,6.17,6.17,6.17,1
787833C6B109A8965B3B1B4CE72F7A035566969E597A8548B625E4FB6167BD3C07B72EDFE10ADF22BDF611A9F5011501D4113FF24E6CB39FBB18A8237458DEBF,9.3,14.825,12.0625,2
78787C3B29395183DAE653EB1A74F12D76133834A5B8FE588736CEAB1B587FD033F969E85E093E94C907EF3E236AE337864593F4802477EDD716A692828D2F44,12.65,12.65,12.65,1
787BE4F1282BF7BB77A27F49B289A2D34283E84D7906148347A1190585364BB5EA88CE2A1DC612A40256E632ED7354E6330CFF5EBC6AE1E0F76829783D45088D,6.918,6.918,6.918,1
787CA11C4F8C25D27629B6D989DA738277613B39BC00D8AEEAF0E7C64A7289FB601DB6B46D25A2BF61E8228F9B7BBAA4C075CCFBA61A87693C9889CBA175A3AB,4.65,4.65,4.65,1
787CF86F7C59DE0D4E6CDD70366BFD90B132A277F126C0FE6A6374DD5E765A729334ADA2C1D3647E9FAF78C2058BAD2886EEAB92BE3A5E4EED5220DCD51DF96D,14.12,14.12,14.12,1
7885C6D2A26A073CDD62DB2893C5E85584D37FC5A303AAE89AB93C3A765C4A23AAFE56BD6069FAA88822BEBD8E2B37214AB65D10E0C46DE5A9D6CC63D801F81A,9.28,12.375,10.8275,2
7888F8EAF9FA2DA01EE655C0DFF11D8EB047472E79047320AB22FDBF4C2D634D599043EF6DED64DF1784B03405EA8E3DEA0027DBBFB9B98872C4554D3253FADF,6.27,6.27,6.27,1
788AD6E2A729A90DCBE9FFD1FB6C0F99D00AF878959CE344C0AB17CE6F0C2F4770818E3CAFB469CFE17F29C06898ED76FA7D9344773072CC4D9C280F1772A4AD,3.27,3.27,3.27,1
788CF26558776753DA5DBA9BC8B206D43E2FE9EFA7DF1751D8A88C8D6EA60EE2C1E6EBEDF083E8F30CA53CCFEC0F2E26F8AB489B1BAE8E18DB344E1082FA1452,4.78,4.78,4.78,1
78925201918BE4C161DBADEC3C4CC2528632161FF595CDC83078830634A0430E4001F361ADD223875460237359983060F687ED0CC7D9F6263F77879DCF39F9A8,10.39,13.761,12.0755,2
789297245822F1415E712837397DCD29C62B00C512686294D82603D7166BF89961D3B724FD8D5C7E2B1A4352A6322D2F67CD40CC13B4DC642117E26EAE8D55B2,5.959,5.959,5.959,1
7896457AE35BCE34C691C825AE589675057B4A4BB6860289257A89F5CF57B96B6D499228C058BDE635BD22AD4D35040DADDF2A7AD96053A4BD2CD97D70DBA328,11.84,11.84,11.84,1
7899F51F0971406EB49CD3E5F06CB8E6E8AE558FBBBF4CED357DF8233F1AAD7B3703F5D2C2A6898697AC6C4172FB3FF440949C60B5768949156784C0B8767253,14.28,14.28,14.28,1
789A56A9082F0068DEA5D57BAE9BCA1A3444B199A2576AC8029515F05CB00D7B26C2BFC6E39AA0D6A4D9FB6FBAB1B4273DF0CD76F4CD01CA1FAD25DCF5EEBEBE,2.153,2.153,2.153,1
789BB58E148A8C3FDCF5F40A7717839BA4F024E4B111DBDB3DB3EC52CBFBC6B05DCF4FC853BD8F61320360B083752F159FB76C8C8E45B6D34921DB55666F52F9,13.15,13.15,13.15,1
789F21A23712BC350422F4B76BEB15756A0C9C450CC63928ADB79331789C369DC0566AEDA0E847EC64A1FC58C47F609CDC47C319D3760B98AA7C346140A8D7CC,6.976,10.411,8.6935,2
78A4A8D8B645255ECFF1632BC70C4152D93B6FD8C1A2A169B97CAF1D11CD257A2A2D4FB6A916D04AF71A58AC1EABD68B98EAA8A93AB44E64D518C8F2A279D079,5.141,5.471,5.306,2
78A5B501BE8A729DF66112B7BEA9D26DA4E0AD1E2A00F66B709C932F3DBE8F1B0FDB17673AF4C6EBB4EACC9210D07565239423DD25E3E67BD0F653ACA4F1A2C1,3.65,3.65,3.65,1
78A62523F6E172758AA77461D1DDD73C1D9E9BD93D9153AC13C2130D6C80F6BEC45655F5403321BF572CFE59CF0623A09559E9D652383747C330E3916CD5C718,2.277,2.277,2.277,1
78A6E3207FA588307FDBE4A4BEAF4AEDAA78EF282927D394B34683944A8D61EADCEC331A969815C19763489B1965165586D2151BE1B679A2EE93BB81FB5BDA5C,7.07,7.07,7.07,1
78A797B039B6099389DF97715F5A842588979F228FCB31092E9BF35E94F43F72B78EDF6DE6AA73E468EEBCFBF78F224F9D066A5CAB2D1D0D88F1B49502C9E651,4.44,4.44,4.44,1
78A8780CAE7F327DABFA3FDCB930D3C46492078A3F9AE11BA8A212689227C38FA57D6ADEE21A6D63DB11F9DCD15B8915E1F7558A46A1EA5FA7FD73CFD467CD3C,7.1,11.686,9.393,2
78AA34AD9DCBF87178185D61687D241925223258C09DCCE04C84E8EAC452D837ACC1D9AE56EF9C8735884A1C86AFFE7377CE94FE94C59C267CB94C4738075785,6.166,6.166,6.166,1
78AAE3D6B1C16AFB05956589D7B948E64A3E5EB33397E87A12A5882CCC44FC747CC4649B9918DB7A2FB74C899332C408BB5CA0AEA6501F711C7F0DE58DCA041C,12.494,12.663,12.5785,2
78AD7B31C99D5CF8FE89B2B3EC3E847027B92F56726045AA237B80BCEC49125ED57C414F210ADFEEC64439EFD5196755157B1AE6FF9F4A7CCDBFE7C6587BBDA6,0.299,0.299,0.299,1
78AF963024C14BC9212BAA7FB08B8B6E93EF4793465C3038683D932D49A2BEE4B1B1C9422DF74CC0093A76FF7C5C874AE69B1913C0080A81B50EB953262E4189,7.38,7.38,7.38,1
78B0C73B14492AD72356D44A7EF13047B0442CBBBB14A6BF0B12502F4CA80ECD277D117DC32B359251A2B6139A633CD8A959ED55D8F75F2514A022CA459FF690,3.77,5.534,4.652,2
78B3BA429750A2313483E14EBB0EA807086AB0FAE49B5165A996C66FA57C562C56A97D8BEE2A1E77878DD3CEE71D5F444561B71ACF605F40F7B9E38D4D5223EC,10.36,14.445,12.095333333333334,3
78B614073D0D50835C35DF8230FE9D284187FAA44CCF4E4C7D5132850C5B64F95F5032E2919CCD283DC138F86CDB3ECA8D3ED2C7C6C5E0FFC578459D82CFBF7E,6.05,11.574,8.567333333333332,3
78B617EF04EAD0CCF220D8D1FD35CAB1145671771D919C875C8F13B503710095F7CA37EBFE0A743FB2F5B194899622CE17AAABB6572E0368585A96EEE306EC7B,3.132,5.96,4.546,2
78B6A83B8AB3E86C443437246B999A2B29DC4E0B92C7C90391CC2D177FC1A062BE29BD751394AB9F45E39C17A527C120EF42363F800686F3E6090A5067F470EB,9.826,9.994,9.91,2
78B6D50592F933E8E7AA72A942A4956082FC91A414E46420518FDFA5D5A40189EBDB4B511CF58F59B7D9BBFE4152B09D7FF2B92067D77E087A990BB5D61EDBA1,13.6,13.6,13.6,1
78B6F93CD0F5E019283AA613550B32CE5F993A6C9DB99EB080A67EBAB9D0CA3FF352ECAD8B0CC75302FA8D7BF2810858D18C0F33190F1A2BF821B08985C50F81,12.034,15.83,13.932,2
78B7D000EBBFD7630756AD38D9DAD5BB0C08EFA50615F6C3A6A24823B25818E5244E46983B65BE10147C6695D540AFFAD53719F67B0E6EBC0B860B20EFB67DAB,2.737,2.737,2.737,1
78B8B905F1DFE281F4C6CACEC8AD9343862EF31413929BDCCE26DF3184F11AFC40149A9CD271717753FE025633058ED890D8E5AD450DBFB6386EB02036640984,2.42,2.42,2.42,1
78BCC0B3BC63E1C3BB7FFD3BFB3D77E3F090ACE30156C7352ECB0EC6712F7C862732BCAE51DEC97316A4014F289120786D0FD19F9801C9F8EFC42F5AFFD23F86,6.952,7.006,6.979,2
78BD8AE5CD7078F063055B79005C4A5CB9EF55D442BB77445A46F0D217F9E23AC81DD1D2D87ADCCA45366956B248C5B01011E0991C81D63754169820D402B487,3.2,4.416,3.8080000000000003,2
78BEE9071DADBA8B2312C13C9C904E8EE1E1DA9322D5110DD2AC505738936C9EFA60556DFEDB6EF53DBD45AA2B6D966DAD0B74E16450068C84A71460A13EA379,4.858,7.41,6.147,4
78C002C82F86542452E5A4A27B54B8834F7AC7861979F3CF6BF83F775A94CF2F9730543A20B5F1F54AEF74F371DC8998E06B98844C218ABCE6E9C920D62939F3,4.52,4.52,4.52,1
78C519DC2E2651ED508B0921BA4D59ADCCED18ECB489B48B670AD9762C36A69755EA4815F728946ECFB2C99CDDEE47C291E4F190250809A9190905FC2B5B78DE,7.89,7.89,7.89,1
78CCDA115D65B35960B21C05F7257116CBC33CDC49DA5676A503378B542398E545C0980FBDF37B7E2798EC24D276F82EC232ADA9AF2C47B7DF060254E883982E,5.55,7.457,6.5035,2
78CD20D58F75FC23DE1DC2801462F046E8B1475E024393174F2D6917D04D1C7BFF0C6A581426E828A6FDFF7753B268C1A302934B5D6CDBF2C8BBB3FF4EBD03AB,5.962,11.196,8.459333333333333,3
78CEF6EAF9523E08383A186DEEBEB918DB0888A548285280543AF29183D7B759118F62A63F7EC01FC80D11FB39824C3E6213F0377E2C70080CDC45824B255DB4,7.202,12.897,10.059666666666667,3
78CF2B0A2FB22CC09B7D0455F125DEB7148D28B8CE8797A8682622DAC6BE1FC011485CD80B055D8D201E7B939E3D1C0C6640C8177BC065C5D4E8B1CAEB9579B9,9.677,12.96,11.3185,2
78CF34D36B9D8ED7ECB1754F7FBE5E01615E44C8D2C9EFDA04D75C31A9E8A8FE4A449C794E26D3A8B523A6F8615793F1CE3945B5B2E3B02D3F4F5B86BCB9880F,2.256,2.256,2.256,1
78D0BCB9E5E7A1C2BC7B05692FD305CBA986BAB3C53D46301432BE26EC1372D07E6D38F0519C4E9382325DF0F73EF879814314F0F9BA8C2300D238EF20185D26,0.48,5.252,2.8659999999999997,2
78D2027630813A74657F79CDBAFAC39C16E55275B262B5C02B65E9D3D068FEE623C0222791796113ABE4D43CF05FD1FD428D8861498C95AC691602814319CE58,5.14,6.197,5.794333333333333,3
78D43CA4E233D8EE0246F1593613F8C65DC6993A78261789AE17320AFBEE71D34A57C46A472C820E53FD3AEF4E0431E63AD7A2223D1F63AD9A56AC807139D446,5.097,8.539,7.181333333333334,3
78D7C7CD3B0B907A9DC3C3D9DFA8705ADB0F66B18CDE105D8463C99466802285D1DAECD894141B1B92C26F0C7AD7781922E6E2D8BE3B4F3AFD716D95303D5D3E,5.867,5.867,5.867,1
78D9C60AE2EAA57E5F04196A50CD0FAFCBB7C3CDCC344B27D46156E169199D7D962E0A729DEC6B9CB13B7D8F603D9A102554EC0153D75FC03853A43F1D0CB7EE,3.06,3.06,3.06,1
78DDA731C82EBF63A4DEBF1E4BE176A41502C6F911041FD07BF7E08DDBD83E4C912621549272ECEE2B161F8B2A6A0AEB5E1D963E876170C1AA8E755DEC81F841,8.125,8.125,8.125,1
78E11E67C537270B29BA943DE6EAB176B50E7AA84099DC58DE67BD28B1E03DE1641D170D7C6B6224E0619A5B915D6151DCFBE01FA6224F113BF77B87BAF83D1E,5.73,10.96,8.189800000000002,5
78E2F083FE59407A3B099354EEA22AACA1DF292749EEEDCE0813A0512552913145A13B70AD80E21AED3623BC7C095A6B38503A37A74837A5BC067C508350231D,1.7,1.7,1.7,1
78E4379C9101B8CEBC3940C37A38EEE39F9A0B6A93C70B333BC89EDE9D51AE33E54349FFD45FBCC7F3C199056579D3CA91CF4A2A263C31C778E56490DE68EBF7,4.85,7.63,6.24,2
78EA54A553C9B59D76A6A9F053D151821AAE3E101160D6506373EE46E3CBDC70C6466436FF738336E5F411B2CAB582A0276DF7F9252E49BD651473176D3FB51E,3.816,3.816,3.816,1
78EC10934F53861A0F7C5A17B6A40F65EDCA4524E4CE10624DE4164304FDB698FF03D043BB0823C7BE4AA6BD39A8C0CA299D7085056C95D8ACDE99503FED5FA9,6.05,7.113,6.5815,2
78EC9CBC00F0029146AFDA1A8E9B9A145D091687047982BA63B2E797440FAC7F3F6E505E4F94F553FD4D8E45CA06B4AA0224E5EF3888B3DA0A66D034A246FA1B,1.62,1.62,1.62,1
78EE346F0119AFFA17282DD3707D45813573C327101B2CD2E38B6D3A6B74E4319164B9658BCF0D1F7CC264ACE96B3C34A18CB6F72559E95E522FB19CB342188D,2.153,2.153,2.153,1
78EF5947450944FCE575FA4C53AFF5ED62BC441C691571FE958937BECF5AAE69DF756730EADD481B561B1032309213AE1426DAB7FCA8F3A3EB1385155532A932,5.966,5.966,5.966,1
78F211CCCBFBF21B8BC0E4856AF8B1425F46601D1321D046DC0A59B4FCB874328A9FACD1CD8CBDBEF2A25C8A3B2C3A6DF528DCB61D62B19C72D2881376B7D2AD,5.88,10.54,8.57925,4
78F2C86763C44DE53B78BB961D34BA9F9F65A998FDFAAC60EC072ADDF7180089FBC84FCA2DBB516723D2AAEAB740596BFE8A0737E1E05D3FDCB6431E943B0574,8.5,8.525,8.5125,2
78F2EB0290CE7638DF48096989F1B0537E38139E74FF9139662F5D190C1DD42D23D3E31BE8EBF469DDE613C1B93B7E6524D73C9AAE656D86223BCA6457505D6C,5.603,5.603,5.603,1
78F634CDF0B0BFF1B87C176B1C60B97E3B9221F8C463E14C1762F78AE7C662CDD9203528360B9B35C56700EDB205006FE792A7E04A38749A84709CF3305A95E4,3.908,11.487,8.9605,4
78F6522A7122B323B7FD78CCAB1E49B8BF66F35560C5EA6B8EBBF31D255ED62BEFA75C3A117E47DF92B8A29C550237EF011BC19B8C52E677E1649BD8882B2007,3.936,6.275,5.1055,2
78FB13C0AA67830C064BD37CE7C37305F6BEC8F193A8B17F20B7C6DE7B7F6DADE7CE978BC9B1D824A2E79A7FFD6E03BF0FA14D06D6220CC837D9C5DA4A021993,4.15,4.15,4.15,1
78FF71542F458F71E774577ACAD35D2BF72F4F68DC5D8EEBA9004D8234998F2DA9F28D204CEFD09A7E9C9454E5D3074E1FCCD3863152982012F8DF987B4F1985,3.77,3.77,3.77,1
78FF8644AC939B6D776EB981EA3A0D8D5900C0021194725963F9B9A829F58C96D5892A48C684A3F75533045CF42583E4E76401D75F340C32E02B48BAB0F652DA,8.296,8.296,8.296,1
7900C57455DF5595D894CDC8546624EA9FE08AB61E693BEEFE7F2FD1BF17D24CAB5593E272E8591E3056C21ACC0B0C035C20C44581A4D501BBF2CB79FA0DC35D,7.096,7.096,7.096,1
7900EBF832299D6E6F4930A043B177966002E848010F168A92D15AA3C4F8976C25B9F6A54836026186DB766FCAB2BDD58DEE6789DBA1935B2AF16A1BC52D183D,9.552,9.552,9.552,1
790564EC37BE978A85916A038ECC864C214FE0808A1AA84A0FDBF20B48FEEB937B18C9D5F382EEA6C88973F7F2F2BCC34F51335CA21A3B22A364544783B0C2B0,11.995,11.995,11.995,1
790C155F832243FCA421535238E6E274379FF53671090B1264F4EF05A7E2BE7E141C959532CB8FFAEECEBDF0AE4EEF8F097B12558D31CE0CF02A9C99C1A0328D,11.19,11.19,11.19,1
790C49E806039830DF38F3995E88C7B9D84D01A4E66B8446019A6ACCBC95829B47DCF5B2F2FAB28AC24EA14A7449D7011E33A68B9F32C3CF03FA710B59CFF17C,5.74,5.74,5.74,1
79121064F4CE9F608181BA43D4348616D08F4051E28FE953F77147C530E74501D9AC56A5E0A45F80F3BB2447EE9E6BB0E3977C5E3E74AA39080956FF2EB01073,4.94,4.94,4.94,1
79128CA98A9416E52060C3826FBB1608EF24CC2F022EB4CAFE5AB78ACFAA4B85E8391E9B4FAAFBAC8A73BC7D59D9993C5A33D08A10E60C959583DA0BA91FE701,4.1,4.1,4.1,1
7913350F8CD35EC74086B406DC00EC91BF4F63BB6D63D65C6D5F75DB9ECE91580607344325643C553BB18879928178A6473EE2E6CEE9C73A1F3B106D6C3F42F4,4.07,4.07,4.07,1
7913534412725A10614C4AB479B9AA1D703D5F52C7EAD37A07C440BD48A71EDE77EBCCD6F979D62DFBE7244D54F15ADC2CA498273A70C7678389BB1A55A76B87,8.069,10.105,9.087,2
7913A815BA85F8110F72E7E2F9ABE97C2FF27734B61F73FB701988E0F46720D82483A70AF23191D1493493B32115A3120EBC3EF48EA89BBC6EB63293260BDE88,10.482,11.909,11.1955,2
7915EBB27C301118181E862F0586F84A2B8BC722BB3F193E0B874A157E7277D636C908E00BF9A9EF7691D10D9A2B7301BB184B25239B6F10512C43AF6DEAA07F,9.194,9.194,9.194,1
79163FF2E97012EC16BBD3D81D272FEAA2EECE468AE491D431AC20A3B83E80C48780B06D30C9B4D6DB560B43958E0047E1DA8916450960820F1257E205907CCF,6.61,6.61,6.61,1
79171A2B86AB95B6D1ADF7FB672C9C8DACF33671710178838D44EADCB0EA66EDAE9E2D57B66FEA33EC7D76506972E5AAEF6B8DA73F1D25C6A8F6E4419799F83B,10.634,10.634,10.634,1
7918370CE3864A6E2E006AD273FE43607C18CADB54FA64D684EB93CB144A7530C11873A35288AFBA2B4B5C5535316404F5DF608DF94D8FC83A9E53F7FF482A03,5.83,5.83,5.83,1
