IDHASH,MIN_CALIF_CEPRE,MAX_CALIF_CEPRE,PROM_CALIF_CEPRE,CANT_CEPRE
F9F985D4628C2B56364FBB8924CA6F65C1E0B08A20684F7FD3EDE5FD8E91075056809B0DE315EA8CA05D59CB96CB3B54E57D1B20435B9E3B2FDD9E442C8A2AE4,9.611,11.501,10.556000000000001,2
F9FB7CDF05D2D5B565CB6467E0F415870DC7CDCB889FA78E6C67861C90F3446324855CC61DA2C2413F8A9F7FFE0C502FCFECEB84E06BA98F4B4A32F11214F1C2,9.706,13.5,12.0166,5
F9FF5C5E96ED0D0D30D6BDE862DCE280361E024776A29F4BF278A5565C1309134FAC111014AEB007EA6FA7750C23D04F5124B971BFC46547F5F921277CA5B47A,0.993,0.993,0.993,1
FA0079B1565512BAF137B39B3C2D5CC86DA8B08A8B3D5F58927CA8502FF30D7B2C1B2ED4CF468606C80F3AC230D101518E79F9B284905847CF1CCF9C1736F4EB,2.52,2.52,2.52,1
FA039835455B286BD93ED3364C0A248D1237E4DAAD49D6658E22398C510509409CC284588E2865C93CC8463B02057F75A2D2870BF7AACBD06CCFF92F775CC8C5,1.521,15.063,10.792,5
FA0C2628F4065B5E8E761A31594DA1C44868BEF17CBE362510D873C48B236BCF175E25DA1FE786E9CFEB3BAC1E0388776EF7641B92D3ECFCE4828BF37668514C,7.962,9.735,8.8485,2
FA16D695CC67A05638E802A99F98825AE95C870D57525666B9BFD6CFBD219889106648E6B909F36623E56A5808297302870563F805DC8DF578390E167925410F,13.369,13.369,13.369,1
FA16DDDD80610994E2D24A2A5B3936F1B223819ECBFC757B0FD0702C3B53D135841B825B046897C349F58C3080C81BBD5F95B1879EB40042BA2817F3740EEF8F,1.567,1.567,1.567,1
FA173E2EC9F81EF8FFC5ED7DE3743431CAB93E5FAD543BF113A8C78C71BF083D700AB796DC469754675398FD7771E0A1BB59C4AF468D71674B27F05767157EA5,1.839,6.275,4.131,3
FA17AE375768251BFC057D2CC0F54AA5B140C03360BD3DE35DB1BCEC4A92A7AAB926B877463994130B4CEDA28EB7C9D4E5499733F2E04D43B5C21679A2B94877,5.47,5.47,5.47,1
FA1DD6B59EE1923350AC33D96F6ACA69F925481812CEB35642B866218B95009C396AA465B2A3B428451D7A6833C21FE2F2BA48B6BC61927AF76B84C39438E02A,15.147,15.782,15.464500000000001,2
FA23519A36371C6A1F550EE0423DBBA71BD89373FE01AA688E66C597AF3DF9EF4A767BF81096576CF3069B8FBFAD61162A77C16ADC6888F6E228161FFBC259C4,13.063,14.755,13.752666666666668,3
FA23E47CCD8B2657F51362421D622F2CB2128D101C19606A4DCA56BE29EBA8E2B50AED02795792A3530C3986E127ADEE30C82890A373A7CA8C4C2398FCD6E18A,2.847,2.847,2.847,1
FA24D4DDBBA897B9126D1916828D2B314E25D7199F0CE7A78EA71BAB308851945B81FD20E04F51B700EF7B53D34B702E6AFFE608AB3C9FE809B22D5FED97C345,7.546,7.546,7.546,1
FA2643CCEF351AD7F73EC3CFA37C9FDB6F7BE937C240BA0113756C1891DEF6DBE9A21552760B216C2A728F111E6EE8241322481BD586AACF9B3BB2C15D29012A,3.932,5.108,4.359333333333333,3
FA2653F07B4EC26CC0E1C90921D81861280348F862501FABC97DFE061C36E1CAD41C8EAF6684AA000FE88AFBD2B2643522418D8B9060ACEFD10FD4B7670916E0,3.796,3.796,3.796,1
FA274B8CB0C479192D28005D5B7470233DAAF7C01C4666503A5E03BFD0C022724BD9140CF0AD1D8337157FB4B3CF6FB82E5C71EA000C3E148ADC8E83AE19AC6A,8.167,8.167,8.167,1
FA2A8FCE3993A789E1CB35DBBC5AAA2799451436DE95A722B7820E0627593CFB0B804F4FB642B15D89E3601373337E952DE6DCA80F6D08D6F367C21B08B85BEA,1.278,4.878,3.0780000000000003,2
FA30EDA84B6E38933855039D77B5CF37CFD0C6E0555E66026B1BE9301C928BF9F3AABE5132E8BFC10F893E4A3CE22BB8503EC494335204049C347163A0BA6B54,4.964,4.964,4.964,1
FA335995329E10DB7A51E12857E7C6FD36DA5C856387E419082A899BF684E921CB1762E56C6EFFD9DA695376C67C0851A9E03ECAB2965E840FB26ABAE76A40BE,4.276,4.276,4.276,1
FA34E5454D5F56C697AF6C1BB02CE465E228E637B2F197D7741D6A491CB34B9563737C5554884014A77FBCF9C1A39B8BC35E1D9402CB2EC11FE128D7FEA4FABE,16.971,16.971,16.971,1
FA366704D9E9F6FB5E5F55C1FB0CEEE973C626A5616F550103E4017CE23E3BF5E32E10C7BADEEB6FF9AE63DC6FE72F0CAA82A71791AA2AE4ED9969CCD7DB29B5,9.819,14.411,11.593,4
FA3E1601EFFBC3A1344FCAF2ED281C8F038E4C16967E904FEC4E24F06B9DA820D09C1259038D512472CAEA97D939A922051C6E11BA9E710172DDCAFD023BF661,0.919,2.819,1.869,2
FA3E66DF642FE2C502E4D2AC9153DF9AC8DF9ED7567871A7DA9CEAA4F7D3618253DB56D934AF7F2D8C4B3F8374F791B812C703F062F555216CCA1A5AA2933EEE,5.346,13.036,8.533333333333333,6
FA42BA49E408A7CF55E393D2204C5334B2A8FAD7006D145CE0CF78C4597BFD3EC5F476E39E2EEF049D18759A247D768AD6B3B22884D5C58788730906F3D0F84C,12.277,12.277,12.277,1
FA4381E05E2B8E814A5B49E8278B59CF271B16C9E77DE3D63CC2F8B71D3746C2549E28F03B3A3FB21018C8530A69FA5F4E666ABD10782E0DF1BA8294B82D8E9A,6.048,6.048,6.048,1
FA585D89C851DD338A70DCF535AA2A92FEE7836DD6AFF1226583E88E0996293F16BC009C652826E0FC5C706695A03CDDCE372F139EFF4D13959DA6F1F5D3EABE,0.639,0.639,0.639,1
FA5BC6AA872484479048E1F62EB58BCFD85529F9E79309ADB087435DF614B00057F860F4E0A644F6B31851BB22E175B2A931D72A5A08B23E16F10E82A73A2C7D,12.59,14.922,13.521333333333333,3
FA607E858918184591A0A6759C23F759472BCF94484EAC1A36F786C6CF5D33E6CFB5DCF61C9109348911AD042AC71C64C71852884948058AC3FCE582460CB8EC,0.239,0.239,0.239,1
FA60F0908B5A8F3A4B468292C546F6AE03C6DDEDDFE4FFC4404C645FBDC67DA8F628213C361EFE4F58C74432C87C99AC547E8E8F749511EA443E7787BCB2420F,12.996,14.681,13.8385,2
FA6246550875DCE5D03A94A5E5FEF51CFC6582781B4C5127AD8F261A4102A3317C99739A252C0D34FDC094D4F1B27EF6C3A473F322C5EAAC18BE71E820F619BC,10.483,10.483,10.483,1
FA6531505DBD39CF33BAF3EF0A2A11691C18AAC309C06391C05E6426F64348B5D038F8D000B1C8859392688AF7CF0EA3A0115FAAB505554B443EB0BF25DDCA1C,6.338,14.485,11.067666666666668,3
FA6D5DF6154003AF4835994953A3FD6C44CC3EE48736B11F7B0211543CBDD8F810C1B405714F3C09281F078E3BA6F6A151F9B49F0814C9CAA02ECB021753A363,11.474,14.99,13.232,2
FA73799D68A91FEF48D083F6AF5B1A022F0D2AC7E815DD7C600C14598AE3931F560873C1743F4A0D9A579494BDE92387F65EF74174DF85D1180EF9FD25308F0F,2.365,2.365,2.365,1
FA7C5DC15F6249AD848A62A3E705B057FD6958F216E22342328B51B821AC0471723928958F35DE1AE4C70ACF24A1FE3FCAF6824FDD3D797800DDC76D7404A568,10.701,12.566,11.633500000000002,2
FA84A8A3AA02B6A954CFCBD3257A1ACD6EC1C56FC79524C5A42748B8C27CF54A5A367CF51C1815DAA05A5C5709303E2FB5ECC96746B3259310D9EA35324219E3,4.54,4.54,4.54,1
FA89949BB4E50A36A245D51B36694B6338CC8E2E6F98F1317109672ABE8737BEB4EEAD98ADB717ACB9DA95AE8269DF4CBEDC225EF6E7B4B4E0E584E08AD12568,11.522,11.522,11.522,1
FA8C2E6D1C7ABC9C629D27FCD310911ABE30AC9B0E1EB40C80E6A7D37F696F464D7EA539B764963A9B575F0F33D01EB0DBAA561A6792DECE6ADD50D3AFB866DC,3.087,3.087,3.087,1
FA8C690300CD9C045B4F6617024CD49B816B30EE1E4B8AA4F3928245B039ECD1B00085F9A4849926D99B3DD9F32FC4F3A5395D360DFECD8994B436F2BCC3C9CB,3.915,3.915,3.915,1
FA919D92A68992E4A19CFBEECD6A518A3C16D39FE090E8E900A85DC96F8B4DDDC1A2DF7FCC102ED46B43F113DA8FD06D7BEC4338495F7E6DFE659081A312E8EB,0.0,5.25,2.9968333333333335,6
FA95435C54802EB6BCDA99211AC90476680443EBB09E0A0552A4D8D7FD6920FFC365889E1B0B3F37C7FED3CC4C889AE865FC97DD0315DB3BB5F37ABBBAB56AAA,13.53,13.53,13.53,1
FA9712626E15A2627F0E87C6F48DE49BCE8C8F09A0769BD06182879CFFE710277DAD4E7498614B59DB196A1D08FB3B85F40E9143D958D66F7A49C9F866615C12,3.117,3.117,3.117,1
FA9925319C4519321E49B459FFE4076D61C1E2A31FFB4ABFD78456E8F33BB4295845F9045B8373B058F0C4DB6D64FF94B3F8BD3A4A52F5232E88D55FAACA8938,6.423,12.528,9.9174,5
FA9A1306CA4E0F0839D168599AE416985165323EC8C08A740C911CB0703ED58A2DA733E8DF94A18AC32AC80182F4DE959773EEA4943D512CC8E9AAE3E140E99A,12.436,12.436,12.436,1
FAA192A71E6604BEB73CD181B82CD8E56F19822C5E725E9F6002487AEC728E7DB9AD61D1ADD09C35FEEEAE16100C541794AFFB018137C1CF66BFB5859CEFE0FA,1.835,7.532,4.8498,5
FAA3B811BBE58461E2BEDB79262A5D35A5631B67D2E469F63F194F5DCD0EE87516868514BDD022A42C889E5DC5A7F0D9E792265AEAE8CDFEAB5171AE5FD24363,9.665,9.665,9.665,1
FAA4D8E7AA7CD5244B2B0CEF192EBD81DCDF549B6C73230AEDADAD01FBA9BE16A3E7EE524158D6DEE8DB09010DC5CCE661ED0B40EBB15183A65EA02408B3D575,12.528,12.528,12.528,1
FAA91C4F2AE04C7F1352B3FA2A8B2D3159016B97D131EF5AA4AEB1B9A6641D219F3310D421EBE43C46C05A9EDD3D08EF9449FD812BE64EBBEA2B54F35A0D3499,9.469,10.413,9.940999999999999,2
FAB1BBBF4ED3798CD732D9E9084739E9E3D7042FF0FCD17AF04B5053DE90C76B0927F656E0073E4BFE73A5E2486A1BE2025411320B36214CCBE57359411A84EC,3.896,8.577,6.2364999999999995,2
FAB3C7B42235B43C74ACD80FE2FE7EB82E38F99259FC2F07085B8E25B4DCBDF9E676B1D661C7B4092F868C810F1D2AA377EC28EDCEF30D14831EB07057DA0B64,0.196,0.196,0.196,1
FAB6F38F01F85EBF90758C2BA90C41D1F3E3BE92162686C98F84CC74401A0D5BA3B817B69F9249BC5B67F8BAAA7F315BC5A580973C296C1379F0D581B205621A,2.433,2.433,2.433,1
FAB93BCA75A55D7B6F86FB75A788E59D3F7C715FB8AE8B80A364F9A9FFE372002713444B2868F956C1EF350295B779E3C15DDA2157D637FCB5C867FDD4800E3B,5.215,5.215,5.215,1
FAC38648121C222A29A793945B318791591F308233870D95428502F869B0F5720AE50A80E0374817DBF2C1EB682CAD7493273A5AB460ABA90FC11D31884286D2,2.705,2.705,2.705,1
FAC4E09CCC9451C612EE3FA043DF3F747B7995AAEE6C5E29EDD718CBF52835BF93556BACB51990E0435A37A8197D83D61A7D41DD4F2334842BC23793F63D59F1,10.623,10.623,10.623,1
FACAC37352BC1B5502BB1F9802BDA4898D17AFAF99A8624D9C3556513DCFA96C7FBD00E4F8A9D22B82F91E4899262720483B2751DEB1D0257ECA6E1854F52CCF,12.443,12.443,12.443,1
FACD04E1F9CEFDADF25149E2B7C8449A70630AA3EC44B524C37D62499689DBF3F4A94DB64B24E37CF96BD5591EA3A6254A048F16DF831A314FA3FAEF3263EA08,11.019,13.756,12.3875,2
FACDD2D4F5E39B2D1C096C6B65461E955ACFE1CC42E000B9EC0C7D5044E4CB55F44A82076DE190893282548FB5087B10093C3DFA094BF50CD5B238C4ACFBC4C2,8.315,11.728,10.170666666666667,3
FAD39227BE8B8C2C0A5623B82C089E345F4BAA5248E890EF09B4208D0D1D9DF1AB626248F54B2CA38B1CDCB65AE497AE16F6CB08FACABF24428E0596AEED368B,12.101,12.101,12.101,1
FAD7D84E61C276110382AAE058624A427EBF6C88DB04421E46B2B0DD7EBEE290D549F6C87E78C619E79C9A794A1177041100E7CE4C59C77153486D83CFE51934,0.647,0.647,0.647,1
FAD80830F540440A2FF97D69490232C9C8F3ED411D6E50068E683350D4B14C9134916A2C85E6E6E5068E818D03F089394EA3C62D62415F6C7456CA379316FC3B,2.689,4.554,3.6215,2
FAE119B5CFBC3F628BF8F68C01F360033AF96AC7016FDA1A13891D876214201B99CD94A20941292B1ED5798CF555436F64916DD4AC34DB0C15ED2F5E8C4100E6,13.846,13.948,13.897,2
FAE33A973CF454532B801067DC6B21F10609D09EF0F93EA1E6A242FA834E07C7135AC1E45CE66950A020BFFFCE57B09FB4D406C2B5F40EE3AEBB3023235778D8,13.246,13.246,13.246,1
FAE3DDE2F3378A5A7CC3C4C06C0AA2FC5082784B29859BEA01A2C9ADE2293E8EA1E61E707A9436362A6EA53B27993A9785B63190A320191F41293A103DD0EB67,1.67,1.67,1.67,1
FAE5F5674D7679880CBD9D378FC5EE406109E40DFC30598DF241918C78768E41E580E6539B2049533C09CD8C6EC854E4C1FE3784E6FD2A5DE0FA01EDB2430645,0.0,0.0,0.0,1
FAE910E0F605E10D044D71A7DBBD5A091118B2234FF21BA1FC7869B255C61446356C2E2A23FE80C9CDEA2F172E9A5602EC0CCC44696D7C2EF6F3ECBB6C7D51EF,11.871,11.871,11.871,1
FAEC8F0245ABD9CBD8657EE7D79DA752A117DFD96088C6C88ACAA268E4B58A42194D3C2922E20CC2DD7EFEC3922AEABB56EF0EE7C39F0FF0FAC23D774B925A1D,0.902,0.902,0.902,1
FAEE91291DE9B836BBC80573610211719DDE0D813D90FC4636435C2F8AC0B1C7DDCB7822DDE3895F836D9D23081CF26E3D943DB628EFC864E2D15AD9A0C82B04,4.117,4.117,4.117,1
FAEEF87E74A001CAB979BE9CA0A6C22428EE880E7723DD7C4877CBF3AB181F356E1B8A3415E87CD7906D97D4825AB57BEBF819C7E1915D82E8EE64898EA89C58,4.899,10.52,7.7095,2
FAF47DAAEFE69742A9A754F5C0CE7C5B57690AB3E9FD64150E4B752084952B98231701D48282AF44A8B9B32F5CC0F06E86CC3CD26759CE05D311E867A719BECC,4.036,4.907,4.4715,2
FAF7C5931D6AD774E62E3407AF570E168EF396FE8F91895DB6377D89B5E58EFA7C6DD2DF98489B1B95D9A981F3456DBD731D018DB38A0D2BBAEB5528B274713A,2.777,4.233,3.4506666666666668,3
FAF85AE5D3E6E5A4673FC2133CCF55FCE4C90EC8C887DCD221BA314CC592E5655F4251A077EDEF22F762B120C668F302FE473F2F597E300BCE8AC9718E785E15,0.339,0.339,0.339,1
FAF9BAE611F09AF2BA420221197DA3920B0F8998C76413BBAC0070A1D3E841259DA38509C4DB6F8FB189F7A41DA89C9658403AC3DFAE0C5C14C487C183D1249B,2.673,10.053,5.737500000000001,4
FAFC4D3F94688AB551DC4BA1B553CD2EE590955AA0A7EA44FFD5C47D9633B5016F2EEC70A8D2510FDEDCC10A696F41EFE6C31EDED04C477E58A6AEB29254E6B1,0.07,0.07,0.07,1
FAFFB98C0335BDDC6832A802181200C7B2FC2A2C5A0A07829802D8B2080A746838B8558AFB1A59842976D1F78ADE8D360B1B02233420D1837B165CF67575A0B4,15.412,15.412,15.412,1
FB01BF4001A491F9015FE2452FD705F05A752B4839715EE540D12357E9FCF3771F87D4B9B35759F09DF276EE9A85ABF93E62F6857CACC2D9EFE0BF03415EC422,2.42,13.202,8.045666666666667,6
FB03DB1BD2237DE8874BF34C4003F938F9FFF8E6A8108CEACEA3744BB0A184A7F80C3165565A321F69F3FEE3B6EDA4D17F0B20348CC5FCEB74B38ABC459E59C2,6.503,6.503,6.503,1
FB0843F211C5AC31FE123628291BCAE36236F9E11BDFCF9D84AA492779F8A785056562D5CEA26FD682764348848056C26EF52A002D5A6CC1B712728459707E9E,12.751,13.16,12.9555,2
FB0ED0B275E20E834F4C6B1B8FDADFF2B47F64CC0E2F4FDB48812BC52EA1D335A077435DAF99346B4CD1889B6D10C8C912B38971A33DCD2F9DA657D6C1379D5D,0.0,8.417,4.161333333333333,3
FB1427A6828B489288A36952CCCEE9A9552ED226C085D7A4F91A44ED384972DA7428FD4D7C8E881A8C4DE35C1346DD505BCF1144235AEDC0F74C046D8BB96B7C,0.678,0.678,0.678,1
FB1496CE22995D1A9880E7C904F8FE8BF0D282781566490B13F6A0245D8B9A086A8494BAB6C5760DD6A79DFDAB381FF1F2831316FB589ACEFDD56DAB0608E65D,8.342,16.351,12.346499999999999,2
FB15B5E5ACD11364D37C1864BCCE5EAD70FF2910ED3B62F0E6E157A45F34AF40FB1A6CB4E5FA7E56653A91E617A8B77978055A7D785745CC02FAEECF3BA50B42,10.512,14.83,12.671,2
FB15E307FA386AD30B9C1962E64453ECC6500F26555260BEC1E097FB26C982B505B26F8D611CDD5EDC417BAA83F486327154550F438DA8FE161605D8CBFF3C9B,12.402,12.402,12.402,1
FB1986060DE7F9C69E94602F1C3F161812870BD4F9768A40913A9C5DA78F59BCADD5217D5471CB87E12DF8CC2BF53936F1EED878F7755A8EEBD56FEA40826C51,6.275,15.051,11.8138,5
FB1B201B32F3F4E96A0F3624C6BADEB1C4833ECAAF9274DB65F9757650512ACA3328B98C085CCFF4BEA70EE74DAD3DB58D61A4D53D6F345241730E149BAD2357,13.375,13.375,13.375,1
FB1BBA6B3AEA4144EF678ECACE83D5910BE39419098406592A1E1E37DDC31C47A400026815CC7F21A885F4C35CF03AF2581F172AE2917ACF18C90BB54E05D65F,13.18,13.18,13.18,1
FB1C43441B5BDE22837C669F1CB1FD95F34DE72E8DE852578ADD9BBB044A9DEBD5C149CF80D2753311D61B3D106C170904F528AE01D7A40F0AB594238314E84F,0.819,0.819,0.819,1
FB1CBED988AB3AC4C00250BD6616156F1F1B3818CFACDA0B10D23EB5FA4572E5412A3FBF8481608727861D3601C766B04A0697DCE5E8F8950D0888A82EA9F570,2.193,3.803,2.998,2
FB1D86C381E25CC3E4AADFEA0D509EA20D434A22744B3967DAC1A8A478949571F790352A947475CB764997DCA0CE830E6BF75AD68BF232565B47D93B2EB00F76,0.0,5.332,2.666,2
FB24EBE952D39AAE96ED6B1B34BADE7A0ACD15194C352BA5D95CF3EEE2C7AE89341118F2F8B1D3BD0ED995E9BC84316796B8D988913B8B2B9EDE9F652AAF2BAC,3.082,3.082,3.082,1
FB2815856EC312E6911AB8996B73D2F65381370C310AE8468A0602F1BF1FB63FCE0A42CF055765A63BD8637FCF420E513EE957059BAF258AC8EEC5976390E96C,2.329,2.329,2.329,1
FB2AB51F0E7D4E1E95AFE8C467C780BEF1BEE9A77439691708AE2582000AC9387457D91D74C7BB80463EEBF45E972B3A03ACDE40F062FEB6A979B8DE3C70C571,4.01,11.019,7.5145,2
FB2DA11924FCC04873D6341B1847EFD5E4933A0D7987FC965C8FAAEB5C38EBA5820A57182DB3A06A27108613CADC5CCD14A8CB2F61F07492B553B68F15775D65,9.903,9.903,9.903,1
FB3073383B7BB42E31472A5A73CF20268FA34C5B9196FFEAFB0484FC18AA84B500998B4065D9CF61D4157C68BEE0CD9420A1E5FD90F9DBD2108F8DD30039D360,9.731,12.98,11.180666666666667,3
FB329524DEC556C356E2D4C763029283F37CD4AB960957FC6D17875C0EB5E41A5CE1F485C989C1EFACBBFA9BE2476CD1E64FFB75376E2742F0C73B14A32BD7AB,10.768,10.768,10.768,1
FB39FE654A763D720B56B06585D3047DD92F17F5E99FECBE1BEC86DB85A94D400DD16A8AF44CD724737382456374B916D65F7D5AB3065A036C8B3FD871ACC80B,13.728,13.728,13.728,1
FB3BED081F2D1F6AFE1F98AFC3C34FF827E91B471D6010FB71955EDC41B74A858265F991673477E357D84F3776AE7AA5D488D30B6C757D57E3B50E4B3084AF6F,0.0,0.0,0.0,1
FB3FCE7B079AE89A669A02BF0A50D30649FF9583E049C668F4DCD712E7B61B1E0BA4690688311E9142F6BBD37E6C5E18ABD9ADF8EDAE24C76FFF24250D9E9210,4.239,8.563,6.401,2
FB44D197F636B23EE26BF63A6E19A5FDD3B2212DDCF252E92C84A6D93AFE9E6A145B45B02BC1896B39E70400065A6F4052501F37C049A3D93DDEF3A40BD7C560,5.639,12.053,8.910333333333334,3
FB451FCD3A8305186FBC169442441DA21DFC643F7E6FE5DDCA4B11D074FBE9049683D01A2F1CD3FCF942707CCDFB14EE1BA58C48BF6911202DA988294D3344FB,13.458,15.91,14.684000000000001,2
FB45ADAF7925C21D4E925E0CBD6E490E8AE95D0D27D1895DFE8F641869D65DE9ED96B3DEA0364CEF021904A2F17A41E723CD65FCB0950807266479DDC24DDDEE,2.232,2.232,2.232,1
FB48A91BBE850C176BDB396E350A499087C8FBC001368577D17852390A827649957ED7208BEC38B4FD8FB22494183A34B6FAB02AD1933D53ABCCA54BDD4D7A56,2.014,6.988,4.325,3
FB507CFB35E3631BDC31F00B04D3A1299F35572335B71BC57130B0FC22D6491DFA782F636884AA3BC02E4C5D6F41FEBCB7BA46DF645190E25D81BAAF5ACD0448,3.571,3.571,3.571,1
FB5611D5AFC104BFE11405A844EB43BD01509749974D8A2EB3F0EABF6258D74AC6CDC6E0FFAC1AE736AC5084C170430D89918CC932571DF5A6D7840E2E2E1032,1.766,3.357,2.3513333333333333,3
FB56FCD78884CE0990F4E3F39746B57C893DF59144D7ADB0F788DDA7AD10019E28987EFDA590F12D2810C4740CD07DEEB2B2358AF8F784E38E57173BE41926BC,1.638,1.638,1.638,1
FB576CC2A26EAEF1E2D313985F5297F77C349406FCFF202D53D938BA099832CE58193378ED659F8E350ED47C00C0A75F2E2C7BACF38F5060F93D271F026B5281,1.975,1.975,1.975,1
FB62E22853E4E69CE97509CE94227D9C39574FABDE35D9ADA0862D6D601C2C7383D7D94F6F5A6ADDD1CF6A65D7D0E5D17A0BA5BB99995F03C2EDEED702264602,11.596,13.959,12.7775,2
FB6797B222FB5E2E9FFBBF49A9890DB22E10C1FA0521C0568D4C1ABC6491756C2A5694FD9AF4D93B1E796EAA9A2881D0186347E88C20074E872EF2D9100B698C,2.006,2.006,2.006,1
FB6A8254EF954377BBE648BE763F5E1A632730B5B7ECBA73759DDA21A0912A8307C72725BA1D9CFBA81ACAADF3E7296A401042CC8FD2AE0B31970B5780D5561E,3.082,3.193,3.1375,2
FB6E8DD01398F76405A4448B892B551E6A63DE88B5E862FD6179A031F5018D27CF5624E0775F6CD98A1A05B7D1F1CCED800FCB9F0A8E1C53A2681E76098264C1,10.361,14.74,12.58,3
FB6F38C19D92560A07F205BCD9F8043C6AD5A0A64DF32472876835F372ACAD65B501DC5A95AA734409037290AF0E3EB931E43CF647D6A9DA01AE4932C9F6C6E8,2.637,2.637,2.637,1
FB7378B82C11872EBD231AF0E65B7183C21FEE43F988786E0AC5E5253E02EADEC45D846E6E44CEAEA18D69566F12ECA4158E3EF951C3BCFF2110A3B619A58A5A,0.0,5.624,2.812,2
FB767D01819C04AC70A3D6C9062673A4411999E2AE3C0ADE1532267FD9BC61F3A991AFC9054B444FBE0F9ACB272583624F075CA733F689D607B15FF555C2A52D,11.623,11.623,11.623,1
FB7B3F88090B4642BA3EB2835C8910734ABD8289021A380B7791E3A70947357B7B32B66112B9ADE913741AB38B98B60D6A701DC293A9AEFCC488D9BACFEE3B8C,6.343,6.343,6.343,1
FB84A1FE278850E12A0F72529674E4D1DFD322B4E4B0510483863F2D648BADC935F38E5178EBDAC8E2E9F5A32F5724CFD9CD645AEA092D3403BA9C36AD57149C,4.316,4.316,4.316,1
FB861AF31E317933E1BCBD0A6F55B11F2368039C90AD04181BE6902A320CFDC6DF31D52A5AC0DDB1444FB03700F94A2DADEB9E5C0778995B0B97D0998AD65557,0.0,0.0,0.0,1
FB86BFF3F71CDA787F899DE441869746A29278EF4A152A6BC006F8836B5EBB3DAB440FEE001548FC8710ED3F05413AF4A6C25DAE674EABB3697C64272211D7B5,8.26,8.26,8.26,1
FB89D5529226A445B12704D7662882C6614BD6E40C6751A442EEFD4357B0DB88458FC79E07894B622AC05D2541370603B3FE490BE78D72548C412056705443D6,0.0,9.132,5.237333333333333,6
FB8CD55BFB24F09C0DD44DD47E1C14A1854C8BBAB578A144372B1DE2B12F2DC3E434E22B292245E4140334CF031AC2B612CCA526C52E6CD46835445ED01036BA,0.346,0.346,0.346,1
FB8F1139A288ED17B0EC30C168F3E5397854275467311A662FD7D364193987C2F4DF6885244F57B74C756F1C29BEE3A998DEF8801946D81AA89E065E114A97F4,4.068,4.068,4.068,1
FB8FA65039E3CBA5CF0207614FC9BF7B1C64D3174A84EEF02B2F30A6A63539BAA294C111D6EF6719A5022B31513B210A5047A0B7D2227DD85AE8CDB01158474C,1.219,1.219,1.219,1
FB90F28E69E80C0A9DD46BB0A1FC516C576FC3655D30FBE4F504B18B33DEAAFF392E2D097AD893B6D749F931CA2C800F053DEF5A06AF282550C40D8D2A371FC2,2.859,2.859,2.859,1
FB9A42CD68571CAEBB735111A989A93A8BDC163B544DBB67068E539D483B2CBC51363A3375045476160EC144E167F6DF22AF527D70151086B2D0656041D349C3,0.064,1.781,0.9545,4
FB9B38F4687F03564363869F2D46FE69C80A687F1D6C2EF804DF6A777BDC939EEF8891F1A86046B4C34E5B3B5A4C2E80FAE33830D534D6463BDD46338C0970AD,6.571,6.571,6.571,1
FB9FC66C467CC615756F850329C725F33AF2153A6F639054969038952852CFC3121FB3BA7D006E9909F9CF160646C9B938EF769C1AB4C41A573CB45EAEC91F22,0.925,0.925,0.925,1
FBA105460B6142B2D4248BC46BD3A338ECCA1AAB54F7FF692F427D3A70DCD7AF03A60F93F4FD6641B38C2FCA5856895980B8CDD21339FF20178393DBCF8FBC83,3.099,11.995,8.811,3
FBA6EA03828332ACFC253A080393DFEFEBB932D65B75A3F7CBE56869BD7FE1695C46DEABD1AF300E58CFCDAE1DB570378115BEFE352DED18ED2219B457B59F90,0.0,12.398,6.412181818181818,11
FBA7024900F7B0445513A612E9E4B76AF496AD027DCE8E024FAD3B038819AB67CEED195AC4FAD5276B39ADC2D8337ADC4CAB41E2818EEFD98B16640A08C45A4A,8.836,8.934,8.885,2
FBAA0818133D54493377AC3D349AF1D86432BF9DA5C9CC757C0DF2B4AF14A9F8D1456382ACA4047C55371A05F7BBCE5ECF11DF0BF01DAF17602116339D21CC5E,0.0,0.0,0.0,1
FBAC3C625DCB96AC754582FEE9FD2341D2DE70F7EA10CDF03EBA007F00431C482433ADE9D834DFD54BCF6CB7636F8B574015CA05B2C75545000499F9F7043618,11.595,11.595,11.595,1
FBB167D7DA0FBBCC787EEEA45164375C04E8D97A682A08F17F3B2EDA35C2BB30AFBB0D4FFBDD5B792B2B866D16E2CE8916DD372F7832080CA8B680C85AC934C2,1.913,1.913,1.913,1
FBBE697D35984210E0B55C802A12CCB67CC7FCAD46736BB3213D9D27C482F1FBB6EAC04547D6CAC83C1EE8F6B938395C06E2D6A29D1B4A922777600504A70CAB,0.671,11.387,8.060500000000001,4
FBBEFD66600F4F597E2A59CC44C8DB07A40D0633BCBDF1D5EE3B76D32BE3FDEF389D5C54828A4DD5EA0429D448853FF6685C0F987C515B3E002038192668C01A,2.086,9.902,6.20975,4
FBC0303180486DF478FB6FCBADBCD9131C89713FA45D1E17FA3EC53056E8294CF38B5CDC312AF656C396DCB92FA55FF17FA9042740F34C9C907781F4C3B97ACF,6.821,6.821,6.821,1
FBC35E653F4010AD502638B4125A76A9C5AC9EA19160EEDD09963F11D12FAD80C17E58562C730CE80F449DD6C2E25E283BC96D9DC22B4D328C0177D9F0A1F92E,0.318,0.318,0.318,1
